[2024-06-17T07:47:11.237+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-06-17T07:47:11.255+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: f1_data_pipeline_kafka_consumeAndLoad.consume_and_load_pitStopsDim scheduled__2024-06-16T00:00:00+00:00 [queued]>
[2024-06-17T07:47:11.261+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: f1_data_pipeline_kafka_consumeAndLoad.consume_and_load_pitStopsDim scheduled__2024-06-16T00:00:00+00:00 [queued]>
[2024-06-17T07:47:11.261+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-06-17T07:47:11.270+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): consume_and_load_pitStopsDim> on 2024-06-16 00:00:00+00:00
[2024-06-17T07:47:11.275+0000] {warnings.py:110} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=1189) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-06-17T07:47:11.276+0000] {standard_task_runner.py:63} INFO - Started process 1194 to run task
[2024-06-17T07:47:11.277+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'f1_data_pipeline_kafka_consumeAndLoad', 'consume_and_load_pitStopsDim', 'scheduled__2024-06-16T00:00:00+00:00', '--job-id', '45', '--raw', '--subdir', 'DAGS_FOLDER/ergast_kafka_consume_and_load.py', '--cfg-path', '/tmp/tmp91jcegrv']
[2024-06-17T07:47:11.278+0000] {standard_task_runner.py:91} INFO - Job 45: Subtask consume_and_load_pitStopsDim
[2024-06-17T07:47:11.313+0000] {task_command.py:426} INFO - Running <TaskInstance: f1_data_pipeline_kafka_consumeAndLoad.consume_and_load_pitStopsDim scheduled__2024-06-16T00:00:00+00:00 [running]> on host c78fbdbb8669
[2024-06-17T07:47:11.373+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='f1_data_pipeline_kafka_consumeAndLoad' AIRFLOW_CTX_TASK_ID='consume_and_load_pitStopsDim' AIRFLOW_CTX_EXECUTION_DATE='2024-06-16T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2024-06-16T00:00:00+00:00'
[2024-06-17T07:47:11.374+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-06-17T07:47:11.376+0000] {conn.py:362} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka:9092 <connecting> [IPv4 ('172.18.0.6', 9092)]>: connecting to kafka:9092 [('172.18.0.6', 9092) IPv4]
[2024-06-17T07:47:11.376+0000] {conn.py:957} INFO - Probing node bootstrap-0 broker version
[2024-06-17T07:47:11.377+0000] {conn.py:393} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka:9092 <connecting> [IPv4 ('172.18.0.6', 9092)]>: Connection complete.
[2024-06-17T07:47:11.479+0000] {conn.py:1019} INFO - Broker version identified as 2.6.0
[2024-06-17T07:47:11.479+0000] {conn.py:1020} INFO - Set configuration api_version=(2, 6, 0) to skip auto check_version requests on startup
[2024-06-17T07:47:11.480+0000] {consumer.py:122} WARNING - group_id is None: disabling auto-commit.
[2024-06-17T07:47:11.480+0000] {subscription_state.py:167} INFO - Updating subscribed topics to: ('f1_data_topic_pitStops',)
[2024-06-17T07:47:11.481+0000] {crypto.py:82} WARNING - empty cryptography key - values will not be stored encrypted.
[2024-06-17T07:47:11.481+0000] {base.py:84} INFO - Using connection ID 'sourcedb_connection' for task execution.
[2024-06-17T07:47:11.515+0000] {subscription_state.py:253} INFO - Updated partition assignment: [('f1_data_topic_pitStops', 0)]
[2024-06-17T07:47:11.515+0000] {conn.py:362} INFO - <BrokerConnection node_id=1 host=kafka:9092 <connecting> [IPv4 ('172.18.0.6', 9092)]>: connecting to kafka:9092 [('172.18.0.6', 9092) IPv4]
[2024-06-17T07:47:11.516+0000] {conn.py:393} INFO - <BrokerConnection node_id=1 host=kafka:9092 <connecting> [IPv4 ('172.18.0.6', 9092)]>: Connection complete.
[2024-06-17T07:47:11.516+0000] {conn.py:673} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka:9092 <connected> [IPv4 ('172.18.0.6', 9092)]>: Closing connection. 
[2024-06-17T07:47:11.621+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'hulkenberg', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '18:05:33', 'duration': None}
[2024-06-17T07:47:11.628+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'gasly', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:30', 'duration': 1586.793}
[2024-06-17T07:47:11.628+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'stroll', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:35', 'duration': 1585.911}
[2024-06-17T07:47:11.629+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'kevin_magnussen', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:40', 'duration': 1584.63}
[2024-06-17T07:47:11.629+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'sargeant', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:43', 'duration': 1585.267}
[2024-06-17T07:47:11.629+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'zhou', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '14:06:50', 'duration': 1582.912}
[2024-06-17T07:47:11.629+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'hulkenberg', 'stop': 2, 'lap_pitstops': 5, 'time_pitstops': '14:40:46', 'duration': None}
[2024-06-17T07:47:11.629+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'bottas', 'stop': 2, 'lap_pitstops': 6, 'time_pitstops': '14:42:21', 'duration': None}
[2024-06-17T07:47:11.629+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'tsunoda', 'stop': 2, 'lap_pitstops': 7, 'time_pitstops': '14:43:59', 'duration': None}
[2024-06-17T07:47:11.629+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'zhou', 'stop': 2, 'lap_pitstops': 7, 'time_pitstops': '14:44:07', 'duration': None}
[2024-06-17T07:47:11.629+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'norris', 'stop': 2, 'lap_pitstops': 11, 'time_pitstops': '14:50:21', 'duration': None}
[2024-06-17T07:47:11.629+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'zhou', 'stop': 3, 'lap_pitstops': 11, 'time_pitstops': '14:51:01', 'duration': None}
[2024-06-17T07:47:11.629+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'piastri', 'stop': 2, 'lap_pitstops': 12, 'time_pitstops': '14:52:06', 'duration': None}
[2024-06-17T07:47:11.629+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'stroll', 'stop': 2, 'lap_pitstops': 12, 'time_pitstops': '14:52:17', 'duration': None}
[2024-06-17T07:47:11.629+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'alonso', 'stop': 2, 'lap_pitstops': 13, 'time_pitstops': '14:53:43', 'duration': None}
[2024-06-17T07:47:11.629+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'perez', 'stop': 2, 'lap_pitstops': 15, 'time_pitstops': '14:56:51', 'duration': None}
[2024-06-17T07:47:11.630+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'sainz', 'stop': 2, 'lap_pitstops': 15, 'time_pitstops': '14:56:55', 'duration': None}
[2024-06-17T07:47:11.630+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'max_verstappen', 'stop': 2, 'lap_pitstops': 16, 'time_pitstops': '14:58:23', 'duration': None}
[2024-06-17T07:47:11.630+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'hulkenberg', 'stop': 1, 'lap_pitstops': 8, 'time_pitstops': '15:17:30', 'duration': None}
[2024-06-17T07:47:11.630+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'tsunoda', 'stop': 1, 'lap_pitstops': 8, 'time_pitstops': '15:17:35', 'duration': None}
[2024-06-17T07:47:11.630+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'zhou', 'stop': 1, 'lap_pitstops': 8, 'time_pitstops': '15:17:39', 'duration': None}
[2024-06-17T07:47:11.630+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'stroll', 'stop': 1, 'lap_pitstops': 9, 'time_pitstops': '15:19:10', 'duration': None}
[2024-06-17T07:47:11.630+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'bottas', 'stop': 1, 'lap_pitstops': 9, 'time_pitstops': '15:19:12', 'duration': None}
[2024-06-17T07:47:11.630+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'ocon', 'stop': 1, 'lap_pitstops': 9, 'time_pitstops': '15:19:14', 'duration': None}
[2024-06-17T07:47:11.630+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'albon', 'stop': 1, 'lap_pitstops': 9, 'time_pitstops': '15:19:15', 'duration': None}
[2024-06-17T07:47:11.630+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'hamilton', 'stop': 1, 'lap_pitstops': 9, 'time_pitstops': '15:19:19', 'duration': None}
[2024-06-17T07:47:11.630+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'alonso', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '15:22:28', 'duration': None}
[2024-06-17T07:47:11.630+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'russell', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '15:22:32', 'duration': None}
[2024-06-17T07:47:11.630+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'gasly', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '15:22:43', 'duration': None}
[2024-06-17T07:47:11.630+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'sargeant', 'stop': 1, 'lap_pitstops': 12, 'time_pitstops': '15:24:34', 'duration': None}
[2024-06-17T07:47:11.631+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'max_verstappen', 'stop': 1, 'lap_pitstops': 13, 'time_pitstops': '15:25:33', 'duration': None}
[2024-06-17T07:47:11.631+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'perez', 'stop': 1, 'lap_pitstops': 13, 'time_pitstops': '15:25:43', 'duration': None}
[2024-06-17T07:47:11.631+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'ricciardo', 'stop': 1, 'lap_pitstops': 14, 'time_pitstops': '15:27:53', 'duration': None}
[2024-06-17T07:47:11.631+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'piastri', 'stop': 1, 'lap_pitstops': 16, 'time_pitstops': '15:31:03', 'duration': None}
[2024-06-17T07:47:11.631+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'sainz', 'stop': 1, 'lap_pitstops': 17, 'time_pitstops': '15:32:49', 'duration': None}
[2024-06-17T07:47:11.631+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'kevin_magnussen', 'stop': 1, 'lap_pitstops': 17, 'time_pitstops': '15:33:13', 'duration': None}
[2024-06-17T07:47:11.631+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'leclerc', 'stop': 1, 'lap_pitstops': 21, 'time_pitstops': '15:39:34', 'duration': None}
[2024-06-17T07:47:11.631+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'stroll', 'stop': 2, 'lap_pitstops': 21, 'time_pitstops': '15:40:07', 'duration': None}
[2024-06-17T07:47:11.631+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'hamilton', 'stop': 2, 'lap_pitstops': 21, 'time_pitstops': '15:40:23', 'duration': None}
[2024-06-17T07:47:11.631+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'norris', 'stop': 1, 'lap_pitstops': 22, 'time_pitstops': '15:41:37', 'duration': None}
[2024-06-17T07:47:11.631+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'max_verstappen', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:43:44', 'duration': None}
[2024-06-17T07:47:11.631+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'perez', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:03', 'duration': None}
[2024-06-17T07:47:11.631+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'alonso', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:21', 'duration': None}
[2024-06-17T07:47:11.632+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'russell', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:25', 'duration': None}
[2024-06-17T07:47:11.632+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'hulkenberg', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:41', 'duration': None}
[2024-06-17T07:47:11.632+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'ocon', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:48', 'duration': None}
[2024-06-17T07:47:11.632+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'tsunoda', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:54', 'duration': None}
[2024-06-17T07:47:11.632+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'albon', 'stop': 2, 'lap_pitstops': 23, 'time_pitstops': '15:44:57', 'duration': None}
[2024-06-17T07:47:11.632+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'albon', 'stop': 1, 'lap_pitstops': 10, 'time_pitstops': '16:19:16', 'duration': None}
[2024-06-17T07:47:11.632+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'stroll', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '16:20:48', 'duration': None}
[2024-06-17T07:47:11.632+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'sargeant', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '16:20:52', 'duration': None}
[2024-06-17T07:47:11.632+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'bottas', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '16:20:55', 'duration': None}
[2024-06-17T07:47:11.632+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'hulkenberg', 'stop': 1, 'lap_pitstops': 12, 'time_pitstops': '16:22:21', 'duration': None}
[2024-06-17T07:47:11.632+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'gasly', 'stop': 1, 'lap_pitstops': 12, 'time_pitstops': '16:22:22', 'duration': None}
[2024-06-17T07:47:11.632+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'perez', 'stop': 1, 'lap_pitstops': 17, 'time_pitstops': '16:29:57', 'duration': None}
[2024-06-17T07:47:11.632+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'leclerc', 'stop': 1, 'lap_pitstops': 19, 'time_pitstops': '16:32:56', 'duration': None}
[2024-06-17T07:47:11.633+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'ocon', 'stop': 1, 'lap_pitstops': 22, 'time_pitstops': '16:38:08', 'duration': None}
[2024-06-17T07:47:11.633+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'alonso', 'stop': 1, 'lap_pitstops': 22, 'time_pitstops': '16:38:11', 'duration': None}
[2024-06-17T07:47:11.633+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'kevin_magnussen', 'stop': 1, 'lap_pitstops': 22, 'time_pitstops': '16:38:18', 'duration': None}
[2024-06-17T07:47:11.633+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'max_verstappen', 'stop': 1, 'lap_pitstops': 23, 'time_pitstops': '16:39:17', 'duration': None}
[2024-06-17T07:47:11.633+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'russell', 'stop': 1, 'lap_pitstops': 24, 'time_pitstops': '16:41:18', 'duration': None}
[2024-06-17T07:47:11.633+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'hamilton', 'stop': 1, 'lap_pitstops': 26, 'time_pitstops': '16:44:23', 'duration': None}
[2024-06-17T07:47:11.633+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'piastri', 'stop': 1, 'lap_pitstops': 27, 'time_pitstops': '16:45:31', 'duration': None}
[2024-06-17T07:47:11.633+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'sainz', 'stop': 1, 'lap_pitstops': 27, 'time_pitstops': '16:45:33', 'duration': None}
[2024-06-17T07:47:11.633+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'perez', 'stop': 2, 'lap_pitstops': 28, 'time_pitstops': '16:47:40', 'duration': None}
[2024-06-17T07:47:11.633+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'tsunoda', 'stop': 1, 'lap_pitstops': 28, 'time_pitstops': '16:47:44', 'duration': None}
[2024-06-17T07:47:11.633+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'zhou', 'stop': 1, 'lap_pitstops': 28, 'time_pitstops': '16:48:01', 'duration': None}
[2024-06-17T07:47:11.633+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'ricciardo', 'stop': 1, 'lap_pitstops': 28, 'time_pitstops': '16:48:05', 'duration': None}
[2024-06-17T07:47:11.634+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'hulkenberg', 'stop': 2, 'lap_pitstops': 28, 'time_pitstops': '16:48:13', 'duration': None}
[2024-06-17T07:47:11.634+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'stroll', 'stop': 2, 'lap_pitstops': 28, 'time_pitstops': '16:48:15', 'duration': None}
[2024-06-17T07:47:11.634+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'kevin_magnussen', 'stop': 2, 'lap_pitstops': 28, 'time_pitstops': '16:48:47', 'duration': None}
[2024-06-17T07:47:11.634+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'norris', 'stop': 1, 'lap_pitstops': 29, 'time_pitstops': '16:49:15', 'duration': None}
[2024-06-17T07:47:11.634+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'bottas', 'stop': 2, 'lap_pitstops': 29, 'time_pitstops': '16:50:34', 'duration': None}
[2024-06-17T07:47:11.634+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'kevin_magnussen', 'stop': 3, 'lap_pitstops': 31, 'time_pitstops': '16:54:36', 'duration': None}
[2024-06-17T07:47:11.634+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'piastri', 'stop': 2, 'lap_pitstops': 40, 'time_pitstops': '17:08:34', 'duration': None}
[2024-06-17T07:47:11.634+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'albon', 'stop': 2, 'lap_pitstops': 53, 'time_pitstops': '17:29:03', 'duration': None}
[2024-06-17T07:47:11.634+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'alonso', 'stop': 1, 'lap_pitstops': 7, 'time_pitstops': '15:13:08', 'duration': None}
[2024-06-17T07:47:11.634+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'albon', 'stop': 1, 'lap_pitstops': 8, 'time_pitstops': '15:14:25', 'duration': None}
[2024-06-17T07:47:11.634+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'gasly', 'stop': 1, 'lap_pitstops': 8, 'time_pitstops': '15:14:26', 'duration': None}
[2024-06-17T07:47:11.634+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'bottas', 'stop': 1, 'lap_pitstops': 8, 'time_pitstops': '15:14:28', 'duration': None}
[2024-06-17T07:47:11.634+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'albon', 'stop': 2, 'lap_pitstops': 9, 'time_pitstops': '15:17:08', 'duration': None}
[2024-06-17T07:47:11.635+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'ricciardo', 'stop': 1, 'lap_pitstops': 11, 'time_pitstops': '15:18:29', 'duration': None}
[2024-06-17T07:47:11.635+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'tsunoda', 'stop': 1, 'lap_pitstops': 12, 'time_pitstops': '15:19:49', 'duration': None}
[2024-06-17T07:47:11.635+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'hulkenberg', 'stop': 1, 'lap_pitstops': 13, 'time_pitstops': '15:21:11', 'duration': None}
[2024-06-17T07:47:11.635+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'russell', 'stop': 1, 'lap_pitstops': 21, 'time_pitstops': '15:31:57', 'duration': None}
[2024-06-17T07:47:11.635+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'norris', 'stop': 1, 'lap_pitstops': 22, 'time_pitstops': '15:33:08', 'duration': None}
[2024-06-17T07:47:11.635+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'piastri', 'stop': 1, 'lap_pitstops': 23, 'time_pitstops': '15:34:37', 'duration': None}
[2024-06-17T07:47:11.635+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'max_verstappen', 'stop': 1, 'lap_pitstops': 24, 'time_pitstops': '15:35:46', 'duration': None}
[2024-06-17T07:47:11.635+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'albon', 'stop': 3, 'lap_pitstops': 23, 'time_pitstops': '15:36:52', 'duration': None}
[2024-06-17T07:47:11.635+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'leclerc', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '15:37:15', 'duration': None}
[2024-06-17T07:47:11.635+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'ocon', 'stop': 1, 'lap_pitstops': 25, 'time_pitstops': '15:37:56', 'duration': None}
[2024-06-17T07:47:11.635+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'sainz', 'stop': 1, 'lap_pitstops': 27, 'time_pitstops': '15:40:03', 'duration': None}
[2024-06-17T07:47:11.635+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'hamilton', 'stop': 1, 'lap_pitstops': 27, 'time_pitstops': '15:40:14', 'duration': None}
[2024-06-17T07:47:11.635+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'albon', 'stop': 4, 'lap_pitstops': 28, 'time_pitstops': '15:44:25', 'duration': None}
[2024-06-17T07:47:11.636+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'gasly', 'stop': 2, 'lap_pitstops': 30, 'time_pitstops': '15:45:06', 'duration': None}
[2024-06-17T07:47:11.636+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'sargeant', 'stop': 1, 'lap_pitstops': 31, 'time_pitstops': '15:46:28', 'duration': None}
[2024-06-17T07:47:11.636+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'zhou', 'stop': 1, 'lap_pitstops': 33, 'time_pitstops': '15:49:09', 'duration': None}
[2024-06-17T07:47:11.636+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'perez', 'stop': 1, 'lap_pitstops': 37, 'time_pitstops': '15:54:16', 'duration': None}
[2024-06-17T07:47:11.636+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'stroll', 'stop': 1, 'lap_pitstops': 37, 'time_pitstops': '15:54:22', 'duration': None}
[2024-06-17T07:47:11.636+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'kevin_magnussen', 'stop': 1, 'lap_pitstops': 37, 'time_pitstops': '15:54:36', 'duration': None}
[2024-06-17T07:47:11.636+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'alonso', 'stop': 2, 'lap_pitstops': 40, 'time_pitstops': '15:59:03', 'duration': None}
[2024-06-17T07:47:11.636+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'russell', 'stop': 2, 'lap_pitstops': 52, 'time_pitstops': '16:14:22', 'duration': None}
[2024-06-17T07:47:11.636+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'alonso', 'stop': 3, 'lap_pitstops': 59, 'time_pitstops': '16:25:23', 'duration': None}
[2024-06-17T07:47:11.636+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'leclerc', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:04:50', 'duration': 2358.026}
[2024-06-17T07:47:11.636+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'piastri', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:04:52', 'duration': 2357.645}
[2024-06-17T07:47:11.636+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'norris', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:04:54', 'duration': 2365.538}
[2024-06-17T07:47:11.636+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'russell', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:04:56', 'duration': 2369.363}
[2024-06-17T07:47:11.636+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'max_verstappen', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:04:57', 'duration': 2372.67}
[2024-06-17T07:47:11.637+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'hamilton', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:00', 'duration': 2375.369}
[2024-06-17T07:47:11.637+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'tsunoda', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:02', 'duration': 2377.564}
[2024-06-17T07:47:11.637+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'albon', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:05', 'duration': 2381.39}
[2024-06-17T07:47:11.637+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'gasly', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:07', 'duration': 2381.893}
[2024-06-17T07:47:11.637+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'stroll', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:10', 'duration': 2383.588}
[2024-06-17T07:47:11.637+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'ricciardo', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:13', 'duration': 2385.823}
[2024-06-17T07:47:11.637+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'alonso', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:15', 'duration': 2389.467}
[2024-06-17T07:47:11.637+0000] {logging_mixin.py:188} INFO - Missing keys in message: {'driverId': 'sargeant', 'stop': 1, 'lap_pitstops': 1, 'time_pitstops': '15:05:16', 'duration': 2391.6}
